sample,block,ensemble_freq
X0.1mM.GSNO.DMSO..3.5h,nitrosative.stress,0.0
X0.1mM.GSNO.DMSO..6h,nitrosative.stress,0.0
X0.1mM.GSNOvsDMSO..4h,nitrosative.stress,0.0
X0.1mM.GSNOvsDMSO..6h.,nitrosative.stress,0.0
X0.1mM.GSNOvsDMSO..6h.A,nitrosative.stress,0.0
WT_140mM_NaCl_Rep1,osmotic.stress,0.8
WT_140mM_NaCl_Rep2,osmotic.stress,0.8
WT_140mM_NaCl_Rep3,osmotic.stress,0.8
WT_140mM_NaCl_Rep4,osmotic.stress,0.8
A00436_Q1_t30_diamide,oxidative.stress,0.8
A00436_Q2_t60_diamide,oxidative.stress,0.8
A00436_Q3_t90_diamide,oxidative.stress,0.8
A00437_Q1_t30_diamide,oxidative.stress,0.8
A00437_Q2_t60_diamide,oxidative.stress,0.8
A00437_Q3_t90_diamide,oxidative.stress,0.8
A00470_Q1_t30_diamide,oxidative.stress,0.8
A00470_Q2_t60_diamide,oxidative.stress,0.8
A00470_Q3_t90_diamide,oxidative.stress,0.8
CHP_25uM_1h_01,oxidative.stress,0.8
CHP_25uM_24h_01,oxidative.stress,0.8
CHP_25uM_2h_01,oxidative.stress,0.8
H2O2.4mM.vs.ctrl.8h.1,oxidative.stress,0.8
H2O2.4mM.vs.ctrl.8h.1,oxidative.stress,0.8
H37Rv.diamide.1h.rep.1,oxidative.stress,0.8
H37Rv.diamide.1h.rep.2,oxidative.stress,0.8
H37Rv.diamide.1h.rep.3,oxidative.stress,0.8
H37Rv.diamide.1h.rep.4,oxidative.stress,0.8
H37Rv.diamide.1h.rep.5,oxidative.stress,0.8
H37Rv.diamide.1h.rep.6,oxidative.stress,0.8
H37Rv.wild.type.control.vs.5mM.Diamide.for.60.min.rep.1,oxidative.stress,0.8
H37Rv.wild.type.control.vs.5mM.Diamide.for.60.min.rep.2,oxidative.stress,0.8
H37Rv.wild.type.control.vs.5mM.Diamide.for.60.min.rep.3,oxidative.stress,0.8
H37Rv.wild.type.control.vs.5mM.Diamide.for.60.min.rep.4,oxidative.stress,0.8
H37Rv.wild.type.control.vs.5mM.Diamide.for.60.min.rep.5,oxidative.stress,0.8
H37Rv.wild.type.control.vs.5mM.Diamide.for.60.min.rep.6,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.05.mM.H202.40min.rep.1,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.05.mM.H202.40min.rep.2,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.05.mM.H202.40min.rep.3,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.05.mM.H202.40min.rep.4,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.05.mM.H202.40min.rep.5,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.05.mM.H202.40min.rep.6,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.5.mM.H202.40min.rep.1,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.5.mM.H202.40min.rep.2,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.5.mM.H202.40min.rep.3,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.5.mM.H202.40min.rep.4,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.5.mM.H202.40min.rep.5,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.0.5.mM.H202.40min.rep.6,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.10.0.mM.H202.40min.rep.1,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.10.0.mM.H202.40min.rep.2,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.10.0.mM.H202.40min.rep.3,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.10.0.mM.H202.40min.rep.4,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.10.0.mM.H202.40min.rep.5,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.10.0.mM.H202.40min.rep.6,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.200.mM.H202.40min.rep.1,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.200.mM.H202.40min.rep.2,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.200.mM.H202.40min.rep.3,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.200.mM.H202.40min.rep.4,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.200.mM.H202.40min.rep.5,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.200.mM.H202.40min.rep.6,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.5.0.mM.H202.40min.rep.1,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.5.0.mM.H202.40min.rep.2,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.5.0.mM.H202.40min.rep.3,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.5.0.mM.H202.40min.rep.4,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.5.0.mM.H202.40min.rep.5,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.5.0.mM.H202.40min.rep.6,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.5.0.mM.H202.4hr.rep.1,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.5.0.mM.H202.4hr.rep.2,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.5.0.mM.H202.4hr.rep.3,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.50.0.mM.H202.40min.rep.1,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.50.0.mM.H202.40min.rep.2,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.50.0.mM.H202.40min.rep.3,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.50.0.mM.H202.40min.rep.4,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.50.0.mM.H202.40min.rep.5,oxidative.stress,0.8
MTB.strain.1254.Ctrl.vs.50.0.mM.H202.40min.rep.6,oxidative.stress,0.8
MTB.strain1254.vs.MTB.strain.1254.for.H2O2.exp.control.rep.1,oxidative.stress,0.8
MTB.strain1254.vs.MTB.strain.1254.for.H2O2.exp.control.rep.2,oxidative.stress,0.8
MTB.strain1254.vs.MTB.strain.1254.for.H2O2.exp.control.rep.3,oxidative.stress,0.8
MTB.strain1254.vs.MTB.strain.1254.for.H2O2.exp.control.rep.4,oxidative.stress,0.8
MTB.strain1254.vs.MTB.strain.1254.for.H2O2.exp.control.rep.5,oxidative.stress,0.8
MTB.strain1254.vs.MTB.strain.1254.for.H2O2.exp.control.rep.6,oxidative.stress,0.8
X4mM.H2O2.ctrl..2h...1,oxidative.stress,0.8
X4mM.H2O2.ctrl..2h...2,oxidative.stress,0.8
X4mM.H2O2.ctrl..4h...1,oxidative.stress,0.8
X4mM.H2O2.ctrl..4h...2,oxidative.stress,0.8
X4mM.H2O2vsctrl..1h.,oxidative.stress,0.8
X4mM.H2O2vsctrl..2h.,oxidative.stress,0.8
X4mM.H2O2vsctrl..2h.A,oxidative.stress,0.8
X4mM.H2O2vsctrl..4h.,oxidative.stress,0.8
X4mM.H2O2vsctrl..4h.A,oxidative.stress,0.8
Mtb.response.to.pH.5.5..6.replicates.,pH.stress,0.6000000000000001
Mtb.response.to.pH.6.5..6.replicates.,pH.stress,0.6000000000000001
pH4.8vspH6.8..11h.,pH.stress,0.6000000000000001
pH4.8vspH6.8..2h.,pH.stress,0.6000000000000001
pH4.8vspH6.8..2h.A,pH.stress,0.6000000000000001
pH4.8vspH6.8..2h.B,pH.stress,0.6000000000000001
pH4.8vspH6.8..4h.,pH.stress,0.6000000000000001
pH4.8vspH6.8..4h.A,pH.stress,0.6000000000000001
pH4.8vspH6.8..4h.B,pH.stress,0.6000000000000001
pH4.8vspH6.8..4h.C,pH.stress,0.6000000000000001
pH4.8vspH6.8..5.5h.,pH.stress,0.6000000000000001
pH4.8vspH6.8..5h.,pH.stress,0.6000000000000001
pH4.8vspH6.8..6h.,pH.stress,0.6000000000000001
pH4.8vspH6.8..7h.,pH.stress,0.6000000000000001
pH5.2vspH6.8..10.5h.,pH.stress,0.6000000000000001
pH5.2vspH6.8..11h.,pH.stress,0.6000000000000001
pH5.2vspH6.8..16h.,pH.stress,0.6000000000000001
pH5.2vspH6.8..2h.,pH.stress,0.6000000000000001
pH5.2vspH6.8..5.5h.,pH.stress,0.6000000000000001
pH5.2vspH6.8..5h.,pH.stress,0.6000000000000001
pH5.6vspH6.8..11h.,pH.stress,0.6000000000000001
pH5.6vspH6.8..16h.,pH.stress,0.6000000000000001
pH5.6vspH6.8..2h.,pH.stress,0.6000000000000001
pH5.6vspH6.8..2h.A,pH.stress,0.6000000000000001
pH5.6vspH6.8..4h.,pH.stress,0.6000000000000001
pH5.6vspH6.8..4h.B,pH.stress,0.6000000000000001
pH5.6vspH6.8..5h.,pH.stress,0.6000000000000001
pH5.6vspH6.8..7h.,pH.stress,0.6000000000000001
Starvation_1254_12h_01,starvation,0.6000000000000001
Starvation_1254_12h_02,starvation,0.6000000000000001
Starvation_1254_12h_03,starvation,0.6000000000000001
Starvation_1254_12h_04,starvation,0.6000000000000001
Starvation_1254_24h_01,starvation,0.6000000000000001
Starvation_1254_24h_02,starvation,0.6000000000000001
Starvation_1254_24h_03,starvation,0.6000000000000001
Starvation_1254_24h_04,starvation,0.6000000000000001
Starvation_1254_24h_05,starvation,0.6000000000000001
Starvation_1254_24h_06,starvation,0.6000000000000001
Starvation_1254_24h_07,starvation,0.6000000000000001
Starvation_1254_24h_08,starvation,0.6000000000000001
Starvation_1254_3d_01,starvation,0.6000000000000001
Starvation_1254_3d_02,starvation,0.6000000000000001
Starvation_1254_3d_03,starvation,0.6000000000000001
Starvation_1254_3d_04,starvation,0.6000000000000001
Starvation_1254_5d_01,starvation,0.6000000000000001
Starvation_1254_5d_02,starvation,0.6000000000000001
Starvation_1254_5d_03,starvation,0.6000000000000001
Starvation_1254_5d_04,starvation,0.6000000000000001
Starvation_1254_6h_01,starvation,0.6000000000000001
Starvation_1254_6h_02,starvation,0.6000000000000001
Starvation_1254_6h_03,starvation,0.6000000000000001
Starvation_1254_6h_04,starvation,0.6000000000000001
Starvation_1254_6h_05,starvation,0.6000000000000001
Starvation_1254_6h_06,starvation,0.6000000000000001
Starvation_1254_6h_07,starvation,0.6000000000000001
Starvation_1254_6h_08,starvation,0.6000000000000001
